scheduled_time,airline,flight_number,destination_or_origin,status,counter,actual_time,register,aircraft,airport,flight_type,scheduled,actual,scheduled_datetime,actual_datetime,delay,delay_minutes,scheduled_day_of_week,is_weekend,is_Nourooz_4,is_Nourooz_13,Normal_holiday,scheduled_season,scheduled_time_of_day,Early_OnTime_Late_Indicator,Actual_Day_Matches_Scheduled_Day,Scheduled_Hour_of_Day
2025-05-24 18:00:00,یزد ایر,DZD9441,یزد,پرواز كرد,"10, 11",2025-05-24 18:55:00,EPMOC,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:00:00,2025-05-24 18:55:00,2025-05-24 18:00:00,2025-05-24 18:55:00,0 days 00:55:00,55.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-24 18:10:00,ماهان,IRM1026,اردبیل,پرواز كرد,23,2025-05-24 18:16:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:10:00,2025-05-24 18:16:00,2025-05-24 18:10:00,2025-05-24 18:16:00,0 days 00:06:00,6.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-24 18:20:00,ماهان,IRM1055,کرمان,پرواز كرد,20,2025-05-24 18:33:00,EPMOI,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:20:00,2025-05-24 18:33:00,2025-05-24 18:20:00,2025-05-24 18:33:00,0 days 00:13:00,13.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-24 18:25:00,معراج,MRJ2844,قشم,پرواز كرد,"14, 15",2025-05-24 18:40:00,EPSSN,A321,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:25:00,2025-05-24 18:40:00,2025-05-24 18:25:00,2025-05-24 18:40:00,0 days 00:15:00,15.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,18
2025-05-24 18:30:00,کیش ایر,KIS7031,اهواز,پرواز كرد,10,2025-05-24 18:52:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:30:00,2025-05-24 18:52:00,2025-05-24 18:30:00,2025-05-24 18:52:00,0 days 00:22:00,22.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-24 18:35:00,ایران ایرتور,IRB974,زاهدان,پرواز كرد,"5, 6",2025-05-24 19:01:00,EPMDD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:35:00,2025-05-24 19:01:00,2025-05-24 18:35:00,2025-05-24 19:01:00,0 days 00:26:00,26.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-24 18:35:00,کارون,KRU2628,شیراز,پرواز كرد,"21, 22",2025-05-24 19:05:00,EPJIB,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:35:00,2025-05-24 19:05:00,2025-05-24 18:35:00,2025-05-24 19:05:00,0 days 00:30:00,30.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-24 18:40:00,آتا,TBZ5646,تبریز,پرواز كرد,11,2025-05-24 19:11:00,EPTAN,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 18:40:00,2025-05-24 19:11:00,2025-05-24 18:40:00,2025-05-24 19:11:00,0 days 00:31:00,31.0,Saturday,0,0,0,0,Spring,Evening,Late,1,18
2025-05-24 19:00:00,اطلس ایر,ATS8286,مشهد,پرواز كرد,"16, 17",2025-05-24 19:41:00,EPLEE,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:00:00,2025-05-24 19:41:00,2025-05-24 19:00:00,2025-05-24 19:41:00,0 days 00:41:00,41.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:00:00,وارش,VRH5814,بندرعباس,پرواز كرد,3,2025-05-24 19:13:00,EPVBM,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:00:00,2025-05-24 19:13:00,2025-05-24 19:00:00,2025-05-24 19:13:00,0 days 00:13:00,13.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,19
2025-05-24 19:10:00,فلای پرشیا,FPI7438,مشهد,پرواز كرد,"18, 19",2025-05-24 19:46:00,EPFPA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:10:00,2025-05-24 19:46:00,2025-05-24 19:10:00,2025-05-24 19:46:00,0 days 00:36:00,36.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:20:00,رایمون,RAI7510,رشت,پرواز كرد,"1, 2",2025-05-24 19:54:00,EPNEA,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:20:00,2025-05-24 19:54:00,2025-05-24 19:20:00,2025-05-24 19:54:00,0 days 00:34:00,34.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:20:00,تابان,TBN6326,مشهد,پرواز كرد,"3, 4",2025-05-24 20:49:00,EPTBB,MD.88,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:20:00,2025-05-24 20:49:00,2025-05-24 19:20:00,2025-05-24 20:49:00,0 days 01:29:00,89.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:25:00,کیش ایر,KIS7057,كيش,پرواز كرد,"11, 12",2025-05-24 20:38:00,EPLCJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:25:00,2025-05-24 20:38:00,2025-05-24 19:25:00,2025-05-24 20:38:00,0 days 01:13:00,73.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:30:00,ایران ایرتور,IRB988,اهواز,پرواز كرد,"7, 8",2025-05-24 20:04:00,EPMDE,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:30:00,2025-05-24 20:04:00,2025-05-24 19:30:00,2025-05-24 20:04:00,0 days 00:34:00,34.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:40:00,کارون,KRU2618,اهواز,پرواز كرد,"14, 15",2025-05-24 21:30:00,EPMIS,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:40:00,2025-05-24 21:30:00,2025-05-24 19:40:00,2025-05-24 21:30:00,0 days 01:50:00,110.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:50:00,آوا,AXV7730,مشهد,پرواز كرد,"18, 19",2025-05-24 20:36:00,EPRBC,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:50:00,2025-05-24 20:36:00,2025-05-24 19:50:00,2025-05-24 20:36:00,0 days 00:46:00,46.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 19:50:00,ساها,IRZ156,شیراز,پرواز كرد,"6, 7",2025-05-24 20:45:00,EPPAM,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 19:50:00,2025-05-24 20:45:00,2025-05-24 19:50:00,2025-05-24 20:45:00,0 days 00:55:00,55.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 20:00:00,وارش,VRH5902,مشهد,پرواز كرد,5,2025-05-24 21:39:00,EPVAR,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:00:00,2025-05-24 21:39:00,2025-05-24 20:00:00,2025-05-24 21:39:00,0 days 01:39:00,99.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:00:00,کیش ایر,KIS7081,كيش,پرواز كرد,9,2025-05-24 20:35:00,EPLCO,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:00:00,2025-05-24 20:35:00,2025-05-24 20:00:00,2025-05-24 20:35:00,0 days 00:35:00,35.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:05:00,چابهار,IRU7614,چابهار,پرواز كرد,7,2025-05-24 21:00:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:05:00,2025-05-24 21:00:00,2025-05-24 20:05:00,2025-05-24 21:00:00,0 days 00:55:00,55.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:20:00,آتا,TBZ5619,مشهد,پرواز كرد,"28, 29",2025-05-24 22:43:00,EPTAL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:20:00,2025-05-24 22:43:00,2025-05-24 20:20:00,2025-05-24 22:43:00,0 days 02:23:00,143.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:45:00,ایران ایر,IRA458,بندرعباس,پرواز كرد,4,2025-05-24 21:23:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:45:00,2025-05-24 21:23:00,2025-05-24 20:45:00,2025-05-24 21:23:00,0 days 00:38:00,38.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:50:00,قشم ایر,QSM1216,آبادان,پرواز كرد,"21, 22",2025-05-24 21:17:00,EPFQI,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:50:00,2025-05-24 21:17:00,2025-05-24 20:50:00,2025-05-24 21:17:00,0 days 00:27:00,27.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:50:00,ماهان,IRM1079,کرمان,پرواز كرد,22,2025-05-24 21:09:00,EPMEA,RJ100,فرودگاه مهرآباد,Domestic Departure,2025-05-24 20:50:00,2025-05-24 21:09:00,2025-05-24 20:50:00,2025-05-24 21:09:00,0 days 00:19:00,19.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 21:00:00,زاگرس,IZG4050,بندرعباس,پرواز كرد,4,2025-05-24 21:28:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:00:00,2025-05-24 21:28:00,2025-05-24 21:00:00,2025-05-24 21:28:00,0 days 00:28:00,28.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:05:00,یزد ایر,DZD9439,اصفهان,پرواز كرد,"14, 15",2025-05-24 21:12:00,EPDZH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:05:00,2025-05-24 21:12:00,2025-05-24 21:05:00,2025-05-24 21:12:00,0 days 00:07:00,7.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-24 21:10:00,کارون,KRU2608,یزد,پرواز كرد,"16, 17",2025-05-24 21:56:00,EPJIA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:10:00,2025-05-24 21:56:00,2025-05-24 21:10:00,2025-05-24 21:56:00,0 days 00:46:00,46.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:10:00,کاسپین,CPN6900,بوشهر,پرواز كرد,"10, 11",2025-05-24 21:26:00,EPCAS,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:10:00,2025-05-24 21:26:00,2025-05-24 21:10:00,2025-05-24 21:26:00,0 days 00:16:00,16.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:15:00,کیش ایر,KIS7105,آبادان,پرواز كرد,"11, 12",2025-05-24 21:33:00,EPLCK,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:15:00,2025-05-24 21:33:00,2025-05-24 21:15:00,2025-05-24 21:33:00,0 days 00:18:00,18.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:30:00,آتا,TBZ5670,یزد,پرواز كرد,"12, 13",2025-05-24 21:58:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:30:00,2025-05-24 21:58:00,2025-05-24 21:30:00,2025-05-24 21:58:00,0 days 00:28:00,28.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:30:00,کیش ایر,KIS7025,كيش,پرواز كرد,"9, 10",2025-05-24 21:49:00,EPLCL,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:30:00,2025-05-24 21:49:00,2025-05-24 21:30:00,2025-05-24 21:49:00,0 days 00:19:00,19.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:45:00,ایران ایر,IRA260,مشهد,پرواز كرد,"7, 8",2025-05-24 21:52:00,EPIEQ,A319,فرودگاه مهرآباد,Domestic Departure,2025-05-24 21:45:00,2025-05-24 21:52:00,2025-05-24 21:45:00,2025-05-24 21:52:00,0 days 00:07:00,7.0,Saturday,0,0,0,0,Spring,Night,On Time,1,21
2025-05-24 22:00:00,آتا,TBZ5627,اهواز,پرواز كرد,"24, 25",2025-05-24 22:14:00,EPTAH,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-24 22:00:00,2025-05-24 22:14:00,2025-05-24 22:00:00,2025-05-24 22:14:00,0 days 00:14:00,14.0,Saturday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-24 22:30:00,یزد ایر,DZD9443,یزد,پرواز كرد,"8, 9",2025-05-24 23:08:00,EPMOC,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-24 22:30:00,2025-05-24 23:08:00,2025-05-24 22:30:00,2025-05-24 23:08:00,0 days 00:38:00,38.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-24 22:35:00,کیش ایر,KIS7151,شیراز,پرواز كرد,"11, 12",2025-05-24 23:15:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-24 22:35:00,2025-05-24 23:15:00,2025-05-24 22:35:00,2025-05-24 23:15:00,0 days 00:40:00,40.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-24 22:35:00,ماهان,IRM1071,زاهدان,پرواز كرد,24,2025-05-24 22:34:00,EPMOH,146-200,فرودگاه مهرآباد,Domestic Departure,2025-05-24 22:35:00,2025-05-24 22:34:00,2025-05-24 22:35:00,2025-05-24 22:34:00,-1 days +23:59:00,-1.0,Saturday,0,0,0,0,Spring,Night,Early,1,22
2025-05-24 19:50:00,آسمان,IRC601,تهران,پرواز كرد,"3, 4",2025-05-24 22:05:00,,F100,فرودگاه مشهد,Domestic Departure,2025-05-24 19:50:00,2025-05-24 22:05:00,2025-05-24 19:50:00,2025-05-24 22:05:00,0 days 02:15:00,135.0,Saturday,0,0,0,0,Spring,Evening,Late,1,19
2025-05-24 20:10:00,چابهار,IRU7651,تهران,پرواز كرد,23,2025-05-24 21:31:00,,MD83,فرودگاه مشهد,Domestic Departure,2025-05-24 20:10:00,2025-05-24 21:31:00,2025-05-24 20:10:00,2025-05-24 21:31:00,0 days 01:21:00,81.0,Saturday,0,0,0,0,Spring,Evening,Late,1,20
2025-05-24 20:30:00,زاگرس,IZG4110,شیراز,پرواز كرد,"20, 21",2025-05-24 20:41:00,,MD82,فرودگاه مشهد,Domestic Departure,2025-05-24 20:30:00,2025-05-24 20:41:00,2025-05-24 20:30:00,2025-05-24 20:41:00,0 days 00:11:00,11.0,Saturday,0,0,0,0,Spring,Evening,On Time,1,20
2025-05-24 21:15:00,هواپیمایی اطلس,ATS8285,تهران,پرواز كرد,"7, 8",2025-05-24 22:00:00,,737,فرودگاه مشهد,Domestic Departure,2025-05-24 21:15:00,2025-05-24 22:00:00,2025-05-24 21:15:00,2025-05-24 22:00:00,0 days 00:45:00,45.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:15:00,کاسپین,CPN6954,بندرعباس,پرواز كرد,"9, 10",2025-05-24 21:39:00,,MD82,فرودگاه مشهد,Domestic Departure,2025-05-24 21:15:00,2025-05-24 21:39:00,2025-05-24 21:15:00,2025-05-24 21:39:00,0 days 00:24:00,24.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:30:00,تابان,TBN6325,تهران,پرواز كرد,22,2025-05-24 23:18:00,,MD.88,فرودگاه مشهد,Domestic Departure,2025-05-24 21:30:00,2025-05-24 23:18:00,2025-05-24 21:30:00,2025-05-24 23:18:00,0 days 01:48:00,108.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 21:30:00,فلای پرشیا,FPI7439,تهران,پرواز كرد,"5, 6",2025-05-24 22:13:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-24 21:30:00,2025-05-24 22:13:00,2025-05-24 21:30:00,2025-05-24 22:13:00,0 days 00:43:00,43.0,Saturday,0,0,0,0,Spring,Night,Late,1,21
2025-05-24 22:15:00,هواپیمایی پارس,PRS4415,آبادان,پرواز كرد,"9, 10",2025-05-24 22:32:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-24 22:15:00,2025-05-24 22:32:00,2025-05-24 22:15:00,2025-05-24 22:32:00,0 days 00:17:00,17.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-24 22:20:00,آسمان,IRC837,اهواز,پرواز كرد,"3, 4",2025-05-24 22:39:00,,F100,فرودگاه مشهد,Domestic Departure,2025-05-24 22:20:00,2025-05-24 22:39:00,2025-05-24 22:20:00,2025-05-24 22:39:00,0 days 00:19:00,19.0,Saturday,0,0,0,0,Spring,Night,Late,1,22
2025-05-24 22:50:00,سپهران,SHI4366,آبادان,پرواز كرد,"5, 6",2025-05-24 22:58:00,,B737,فرودگاه مشهد,Domestic Departure,2025-05-24 22:50:00,2025-05-24 22:58:00,2025-05-24 22:50:00,2025-05-24 22:58:00,0 days 00:08:00,8.0,Saturday,0,0,0,0,Spring,Night,On Time,1,22
2025-05-24 23:00:00,تابان,TBN6217,آبادان,پرواز كرد,21,2025-05-24 23:33:00,,MD.88,فرودگاه مشهد,Domestic Departure,2025-05-24 23:00:00,2025-05-24 23:33:00,2025-05-24 23:00:00,2025-05-24 23:33:00,0 days 00:33:00,33.0,Saturday,0,0,0,0,Spring,Night,Late,1,23
2025-05-25 04:30:00,زاگرس,IZG4022,اهواز,پرواز كرد,3,2025-05-25 04:56:00,EPZAQ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 04:30:00,2025-05-25 04:56:00,2025-05-25 04:30:00,2025-05-25 04:56:00,0 days 00:26:00,26.0,Sunday,0,0,0,0,Spring,Night,Late,1,4
2025-05-25 05:00:00,کاسپین,CPN048,شیراز,پرواز كرد,"10, 11",2025-05-25 05:13:00,EPCPU,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:00:00,2025-05-25 05:13:00,2025-05-25 05:00:00,2025-05-25 05:13:00,0 days 00:13:00,13.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:05:00,آتا,TBZ5625,اهواز,پرواز كرد,"12, 13",2025-05-25 08:52:00,EPTAO,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:05:00,2025-05-25 08:52:00,2025-05-25 05:05:00,2025-05-25 08:52:00,0 days 03:47:00,227.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:05:00,ایران ایرتور,IRB930,بیرجند,پرواز كرد,"5, 6",2025-05-25 05:00:00,EPMDE,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:05:00,2025-05-25 05:00:00,2025-05-25 05:05:00,2025-05-25 05:00:00,-1 days +23:55:00,-5.0,Sunday,0,0,0,0,Spring,Morning,Early,1,5
2025-05-25 05:10:00,چابهار,IRU7646,شیراز,پرواز كرد,5,2025-05-25 05:22:00,EPSEB,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:10:00,2025-05-25 05:22:00,2025-05-25 05:10:00,2025-05-25 05:22:00,0 days 00:12:00,12.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:10:00,کاسپین,CPN026,مشهد,پرواز كرد,"14, 15",2025-05-25 05:31:00,EPCPD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:10:00,2025-05-25 05:31:00,2025-05-25 05:10:00,2025-05-25 05:31:00,0 days 00:21:00,21.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:15:00,کیش ایر,KIS7193,عسلویه,پرواز كرد,"9, 10",2025-05-25 05:40:00,EPLCJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:15:00,2025-05-25 05:40:00,2025-05-25 05:15:00,2025-05-25 05:40:00,0 days 00:25:00,25.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:20:00,قشم ایر,QSM1293,سنندج,پرواز كرد,"21, 22",2025-05-25 05:28:00,EPFQI,RJ100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:20:00,2025-05-25 05:28:00,2025-05-25 05:20:00,2025-05-25 05:28:00,0 days 00:08:00,8.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:25:00,ایران ایر,IRA3412,بجنورد,پرواز كرد,2,2025-05-25 08:24:00,EPITI,ATR-72-500,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:25:00,2025-05-25 08:24:00,2025-05-25 05:25:00,2025-05-25 08:24:00,0 days 02:59:00,179.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:30:00,پويا,PYA2314,یزد,پرواز كرد,13,2025-05-25 05:37:00,EPPUR,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:30:00,2025-05-25 05:37:00,2025-05-25 05:30:00,2025-05-25 05:37:00,0 days 00:07:00,7.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:35:00,پارس ایر,PRS4454,مشهد,پرواز كرد,"20, 21",2025-05-25 05:51:00,EPPAM,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:35:00,2025-05-25 05:51:00,2025-05-25 05:35:00,2025-05-25 05:51:00,0 days 00:16:00,16.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:35:00,کارون,KRU2584,عسلویه,پرواز كرد,"14, 15",2025-05-25 06:09:00,EPJIA,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:35:00,2025-05-25 06:09:00,2025-05-25 05:35:00,2025-05-25 06:09:00,0 days 00:34:00,34.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:40:00,آتا,TBZ5643,سیرجان,پرواز كرد,"26, 27",2025-05-25 05:57:00,EPTAH,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:40:00,2025-05-25 05:57:00,2025-05-25 05:40:00,2025-05-25 05:57:00,0 days 00:17:00,17.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:45:00,ماهان,IRM4525,چابهار,پرواز كرد,25,2025-05-25 05:53:00,EPMOI,rj100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:45:00,2025-05-25 05:53:00,2025-05-25 05:45:00,2025-05-25 05:53:00,0 days 00:08:00,8.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:45:00,چابهار,IRU7628,بوشهر,پرواز كرد,4,2025-05-25 06:07:00,EPCBD,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:45:00,2025-05-25 06:07:00,2025-05-25 05:45:00,2025-05-25 06:07:00,0 days 00:22:00,22.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:50:00,آساجت,SJT8604,عسلویه,پرواز كرد,18,2025-05-25 05:59:00,EPRHO,EMB145,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:50:00,2025-05-25 05:59:00,2025-05-25 05:50:00,2025-05-25 05:59:00,0 days 00:09:00,9.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,5
2025-05-25 05:55:00,ایران ایر,IRA472,کرمان,پرواز كرد,"3, 4",2025-05-25 06:15:00,EPCFR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:55:00,2025-05-25 06:15:00,2025-05-25 05:55:00,2025-05-25 06:15:00,0 days 00:20:00,20.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 05:55:00,کارون,KRU2528,لاوان,پرواز كرد,16,2025-05-25 08:36:00,EPAWZ,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 05:55:00,2025-05-25 08:36:00,2025-05-25 05:55:00,2025-05-25 08:36:00,0 days 02:41:00,161.0,Sunday,0,0,0,0,Spring,Morning,Late,1,5
2025-05-25 06:00:00,وارش,VRH5918,عسلویه,پرواز كرد,3,2025-05-25 06:42:00,EPVAF,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:00:00,2025-05-25 06:42:00,2025-05-25 06:00:00,2025-05-25 06:42:00,0 days 00:42:00,42.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-25 06:00:00,آتا,TBZ5677,ارومیه,پرواز كرد,"28, 29",2025-05-25 07:12:00,EPTAJ,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:00:00,2025-05-25 07:12:00,2025-05-25 06:00:00,2025-05-25 07:12:00,0 days 01:12:00,72.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-25 06:05:00,آتا,TBZ5610,تبریز,پرواز كرد,11,2025-05-25 06:32:00,EPTAZ,md88,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:05:00,2025-05-25 06:32:00,2025-05-25 06:05:00,2025-05-25 06:32:00,0 days 00:27:00,27.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-25 06:10:00,چابهار,IRU7660,مشهد,پرواز كرد,5,2025-05-25 06:38:00,EPCBI,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:10:00,2025-05-25 06:38:00,2025-05-25 06:10:00,2025-05-25 06:38:00,0 days 00:28:00,28.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-25 06:10:00,کاسپین,CPN014,عسلویه,پرواز كرد,"8, 9",2025-05-25 06:17:00,EPCAS,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:10:00,2025-05-25 06:17:00,2025-05-25 06:10:00,2025-05-25 06:17:00,0 days 00:07:00,7.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,6
2025-05-25 06:15:00,ماهان,IRM1033,مشهد,پرواز كرد,23,2025-05-25 06:25:00,EPMEB,RJ85,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:15:00,2025-05-25 06:25:00,2025-05-25 06:15:00,2025-05-25 06:25:00,0 days 00:10:00,10.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,6
2025-05-25 06:15:00,آسمان,IRC644,بندرعباس,پرواز كرد,28,2025-05-25 06:22:00,EPASR,F100,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:15:00,2025-05-25 06:22:00,2025-05-25 06:15:00,2025-05-25 06:22:00,0 days 00:07:00,7.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,6
2025-05-25 06:20:00,وارش,VRH5924,گناباد,پرواز كرد,2,2025-05-25 06:52:00,EPVBM,737-700,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:20:00,2025-05-25 06:52:00,2025-05-25 06:20:00,2025-05-25 06:52:00,0 days 00:32:00,32.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
2025-05-25 06:20:00,کیش ایر,KIS7055,كيش,پرواز كرد,"11, 12",2025-05-25 06:34:00,EPLCM,MD83,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:20:00,2025-05-25 06:34:00,2025-05-25 06:20:00,2025-05-25 06:34:00,0 days 00:14:00,14.0,Sunday,0,0,0,0,Spring,Morning,On Time,1,6
2025-05-25 06:25:00,پارس ایر,PRS5422,اصفهان,پرواز كرد,"18, 19",2025-05-25 06:57:00,EPPAO,B737,فرودگاه مهرآباد,Domestic Departure,2025-05-25 06:25:00,2025-05-25 06:57:00,2025-05-25 06:25:00,2025-05-25 06:57:00,0 days 00:32:00,32.0,Sunday,0,0,0,0,Spring,Morning,Late,1,6
